"","x"
"AFROKA",522225.376009904
"AFZEBI",752973.785619748
"ALBIGL",1129929.56113317
"ALLO02",22403.4826109122
"AMANST",19860368.0702203
"ANGY02",798799.412259499
"ANGY03",14522.0120412188
"ANIS03",1446900.55191711
"ANISGL",9807262.93935312
"ANISPU",1152472.84461717
"ANISSP",867302.625469188
"ANNICH",314.159265358979
"ANNO02",337732.991233354
"ANNO03",126288.883081656
"ANOPKL",917017.543814083
"ANTHAU",14854355.6302549
"ANTHCP",573290.39379768
"ANTHVO",949981.490130037
"ANTIVO",439658.823286421
"APOC02",228478.608917625
"ARDI02",5209.54601781527
"ARGO02",15543.0296536355
"AUCOKL",3629269.93518817
"AULAGL",680.15480950219
"AULAJA",13746.8240539455
"BAIK02",117960.52095699
"BAILTO",113.097335529233
"BALAWI",2211656.09538599
"BAPH02",5217448.69413538
"BAPHGF",857898.267860667
"BARTFI",45796.5669077052
"BEIL02",2255047.77311737
"BEIL03",586551.056388482
"BEIL04",8119.44621320282
"BEILGF",1291597.48988323
"BEILLF",365613.8406358
"BEILNV",2182849.26154889
"BEILPF",263590.619210471
"BEILPU",1037563.59552498
"BELO02",871.00656320777
"BERL02",8847694.87924065
"BERLCB",4984596.98824396
"BERT02",415.47562843725
"BERT03",307.8760800518
"BIKI02",5783580.96907185
"BLIGWE",446521.632438188
"CALPDI",5791943.88871571
"CALPHE",1570525.36442852
"CAMP02",1773420.41357164
"CAMP03",6316.17203004228
"CAMPBO",71829.374431677
"CAMPDU",9406.71380301124
"CAMPFM",106100.223291525
"CAMPLF",502630.477231302
"CARPAL",10053.0964914873
"CASE02",1655437.11606791
"CENTGL",357617.70193425
"CHAZ02",1320.25431267111
"CHAZCM",271.747764535517
"CHRYWE",572.55526111674
"CHYT02",28173.8029173933
"CHYT03",83480.7561856782
"CHYTBA",251565.387930693
"CHYTBC",2035.75203952619
"CHYTGF",849522.781846196
"CHYTTA",64061.0011975129
"CLEIIT",738750.22488062
"CLEILE",1189520.07598462
"CLEIPA",96385.6334084616
"CLEIST",58743.8556313121
"COELPR",1061480.54039676
"COFF02",134312.510718924
"COLA02",83624.4840495799
"COLA03",283.528736986479
"COLAFD",613111.651478257
"COLALA",333317.482758733
"COPAMI",1785.2100254024
"COULED",13386432.3256982
"CRAT02",942751.1146378
"CRATGF",737413.477206518
"CRATLE",3037.13469785793
"CRATPF",80929.7829509633
"CRATSN",449369.486178667
"CROT02",3678634.56595219
"CRUD02",12213153.4983344
"CRYP02",3271213.19568058
"CRYPPE",553249.388862267
"CUVI02",109318.784965127
"CUVILO",283.528736986479
"CUVIPC",7198.17416753761
"CUVIUN",37889.9635967831
"DACRBU",5173710.65581394
"DACRED",3342927.9019804
"DACRIG",9997097.6024371
"DACRKL",473708.975262354
"DACRNO",463246.686327737
"DACT02",668399.755190621
